ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_STATE_ABR,DEST_STATE_NM,YEAR,MONTH,DEPARTURES_PERFORMED
MO,Missouri,CA,California,2025,1,414.0
MO,Missouri,CO,Colorado,2025,1,658.0
MO,Missouri,CT,Connecticut,2025,1,2.0
MO,Missouri,FL,Florida,2025,1,942.0
MO,Missouri,GA,Georgia,2025,1,554.0
MO,Missouri,IA,Iowa,2025,1,103.0
MO,Missouri,IL,Illinois,2025,1,1311.0
MO,Missouri,IN,Indiana,2025,1,60.0
MO,Missouri,KS,Kansas,2025,1,58.0
MO,Missouri,KY,Kentucky,2025,1,159.0
MO,Missouri,LA,Louisiana,2025,1,88.0
MO,Missouri,MA,Massachusetts,2025,1,123.0
MO,Missouri,MD,Maryland,2025,1,129.0
MO,Missouri,MI,Michigan,2025,1,220.0
MO,Missouri,MN,Minnesota,2025,1,247.0
MO,Missouri,MO,Missouri,2025,1,168.0
MO,Missouri,MS,Mississippi,2025,1,5.0
MO,Missouri,NC,North Carolina,2025,1,394.0
MO,Missouri,NE,Nebraska,2025,1,78.0
MO,Missouri,NJ,New Jersey,2025,1,80.0
MO,Missouri,NM,New Mexico,2025,1,28.0
MO,Missouri,NV,Nevada,2025,1,293.0
MO,Missouri,NY,New York,2025,1,450.0
MO,Missouri,OH,Ohio,2025,1,116.0
MO,Missouri,OK,Oklahoma,2025,1,113.0
MO,Missouri,OR,Oregon,2025,1,17.0
MO,Missouri,PA,Pennsylvania,2025,1,138.0
MO,Missouri,PR,Puerto Rico,2025,1,4.0
MO,Missouri,TN,Tennessee,2025,1,237.0
MO,Missouri,TX,Texas,2025,1,1612.0
MO,Missouri,UT,Utah,2025,1,131.0
MO,Missouri,VA,Virginia,2025,1,383.0
MO,Missouri,WA,Washington,2025,1,98.0
MO,Missouri,WI,Wisconsin,2025,1,83.0
MS,Mississippi,AR,Arkansas,2025,1,2.0
MS,Mississippi,FL,Florida,2025,1,27.0
MS,Mississippi,GA,Georgia,2025,1,371.0
MS,Mississippi,IA,Iowa,2025,1,1.0
MS,Mississippi,IL,Illinois,2025,1,3.0
MS,Mississippi,IN,Indiana,2025,1,3.0
MS,Mississippi,KY,Kentucky,2025,1,22.0
MS,Mississippi,LA,Louisiana,2025,1,7.0
MS,Mississippi,MD,Maryland,2025,1,27.0
MS,Mississippi,MI,Michigan,2025,1,3.0
MS,Mississippi,MO,Missouri,2025,1,6.0
MS,Mississippi,NC,North Carolina,2025,1,168.0
MS,Mississippi,ND,North Dakota,2025,1,1.0
MS,Mississippi,NV,Nevada,2025,1,9.0
MS,Mississippi,OH,Ohio,2025,1,6.0
MS,Mississippi,OK,Oklahoma,2025,1,3.0
MS,Mississippi,SC,South Carolina,2025,1,6.0
MS,Mississippi,TN,Tennessee,2025,1,41.0
MS,Mississippi,TX,Texas,2025,1,632.0
MS,Mississippi,VA,Virginia,2025,1,20.0
MS,Mississippi,WI,Wisconsin,2025,1,3.0
MT,Montana,AZ,Arizona,2025,1,97.0
MT,Montana,CA,California,2025,1,124.0
MT,Montana,CO,Colorado,2025,1,656.0
MT,Montana,GA,Georgia,2025,1,40.0
MT,Montana,ID,Idaho,2025,1,22.0
MT,Montana,IL,Illinois,2025,1,90.0
MT,Montana,KY,Kentucky,2025,1,39.0
MT,Montana,MA,Massachusetts,2025,1,11.0
MT,Montana,MN,Minnesota,2025,1,177.0
MT,Montana,MO,Missouri,2025,1,1.0
MT,Montana,MT,Montana,2025,1,1029.0
MT,Montana,ND,North Dakota,2025,1,1.0
MT,Montana,NJ,New Jersey,2025,1,35.0
MT,Montana,NV,Nevada,2025,1,83.0
MT,Montana,NY,New York,2025,1,7.0
MT,Montana,OK,Oklahoma,2025,1,1.0
MT,Montana,OR,Oregon,2025,1,98.0
MT,Montana,SD,South Dakota,2025,1,1.0
MT,Montana,TN,Tennessee,2025,1,38.0
MT,Montana,TX,Texas,2025,1,168.0
MT,Montana,UT,Utah,2025,1,553.0
MT,Montana,VA,Virginia,2025,1,4.0
MT,Montana,WA,Washington,2025,1,410.0
MT,Montana,WY,Wyoming,2025,1,1.0
NC,North Carolina,AL,Alabama,2025,1,511.0
NC,North Carolina,AR,Arkansas,2025,1,255.0
NC,North Carolina,AZ,Arizona,2025,1,299.0
NC,North Carolina,CA,California,2025,1,659.0
NC,North Carolina,CO,Colorado,2025,1,413.0
NC,North Carolina,CT,Connecticut,2025,1,233.0
NC,North Carolina,DE,Delaware,2025,1,9.0
NC,North Carolina,FL,Florida,2025,1,3938.0
NC,North Carolina,GA,Georgia,2025,1,1734.0
NC,North Carolina,IA,Iowa,2025,1,97.0
NC,North Carolina,IL,Illinois,2025,1,993.0
NC,North Carolina,IN,Indiana,2025,1,467.0
NC,North Carolina,KS,Kansas,2025,1,1.0
NC,North Carolina,KY,Kentucky,2025,1,633.0
NC,North Carolina,LA,Louisiana,2025,1,344.0
NC,North Carolina,MA,Massachusetts,2025,1,567.0
NC,North Carolina,MD,Maryland,2025,1,457.0
NC,North Carolina,ME,Maine,2025,1,40.0
NC,North Carolina,MI,Michigan,2025,1,543.0
NC,North Carolina,MN,Minnesota,2025,1,289.0
NC,North Carolina,MO,Missouri,2025,1,395.0
NC,North Carolina,MS,Mississippi,2025,1,171.0
NC,North Carolina,NC,North Carolina,2025,1,3058.0
NC,North Carolina,NE,Nebraska,2025,1,78.0
NC,North Carolina,NH,New Hampshire,2025,1,76.0
NC,North Carolina,NJ,New Jersey,2025,1,711.0
NC,North Carolina,NV,Nevada,2025,1,240.0
NC,North Carolina,NY,New York,2025,1,2270.0
NC,North Carolina,OH,Ohio,2025,1,569.0
NC,North Carolina,OK,Oklahoma,2025,1,140.0
NC,North Carolina,OR,Oregon,2025,1,7.0
NC,North Carolina,PA,Pennsylvania,2025,1,1379.0
NC,North Carolina,PR,Puerto Rico,2025,1,146.0
NC,North Carolina,RI,Rhode Island,2025,1,127.0
NC,North Carolina,SC,South Carolina,2025,1,1059.0
NC,North Carolina,TN,Tennessee,2025,1,1284.0
NC,North Carolina,TX,Texas,2025,1,1405.0
NC,North Carolina,UT,Utah,2025,1,98.0
NC,North Carolina,VA,Virginia,2025,1,2190.0
NC,North Carolina,VI,U.S. Virgin Islands,2025,1,84.0
NC,North Carolina,VT,Vermont,2025,1,38.0
NC,North Carolina,WA,Washington,2025,1,145.0
NC,North Carolina,WI,Wisconsin,2025,1,193.0
NC,North Carolina,WV,West Virginia,2025,1,265.0
ND,North Dakota,AZ,Arizona,2025,1,128.0
ND,North Dakota,CA,California,2025,1,1.0
ND,North Dakota,CO,Colorado,2025,1,517.0
ND,North Dakota,FL,Florida,2025,1,46.0
ND,North Dakota,IA,Iowa,2025,1,1.0
ND,North Dakota,IL,Illinois,2025,1,155.0
ND,North Dakota,IN,Indiana,2025,1,1.0
ND,North Dakota,KY,Kentucky,2025,1,23.0
ND,North Dakota,MN,Minnesota,2025,1,595.0
ND,North Dakota,MS,Mississippi,2025,1,1.0
ND,North Dakota,ND,North Dakota,2025,1,230.0
ND,North Dakota,NV,Nevada,2025,1,35.0
ND,North Dakota,OH,Ohio,2025,1,2.0
ND,North Dakota,PA,Pennsylvania,2025,1,1.0
ND,North Dakota,SD,South Dakota,2025,1,1.0
ND,North Dakota,TN,Tennessee,2025,1,25.0
ND,North Dakota,TX,Texas,2025,1,165.0
ND,North Dakota,WI,Wisconsin,2025,1,1.0
ND,North Dakota,WY,Wyoming,2025,1,1.0
NE,Nebraska,AZ,Arizona,2025,1,176.0
NE,Nebraska,CA,California,2025,1,71.0
NE,Nebraska,CO,Colorado,2025,1,643.0
NE,Nebraska,CT,Connecticut,2025,1,2.0
NE,Nebraska,FL,Florida,2025,1,107.0
NE,Nebraska,GA,Georgia,2025,1,138.0
NE,Nebraska,IA,Iowa,2025,1,1.0
NE,Nebraska,IL,Illinois,2025,1,415.0
NE,Nebraska,IN,Indiana,2025,1,3.0
NE,Nebraska,KY,Kentucky,2025,1,50.0
NE,Nebraska,MD,Maryland,2025,1,2.0
NE,Nebraska,MI,Michigan,2025,1,86.0
NE,Nebraska,MN,Minnesota,2025,1,121.0
NE,Nebraska,MO,Missouri,2025,1,80.0
NE,Nebraska,NC,North Carolina,2025,1,77.0
NE,Nebraska,NE,Nebraska,2025,1,181.0
NE,Nebraska,NJ,New Jersey,2025,1,4.0
NE,Nebraska,NV,Nevada,2025,1,107.0
NE,Nebraska,NY,New York,2025,1,84.0
NE,Nebraska,OH,Ohio,2025,1,1.0
NE,Nebraska,OK,Oklahoma,2025,1,2.0
NE,Nebraska,PA,Pennsylvania,2025,1,1.0
NE,Nebraska,SD,South Dakota,2025,1,1.0
NE,Nebraska,TN,Tennessee,2025,1,42.0
NE,Nebraska,TX,Texas,2025,1,299.0
NE,Nebraska,UT,Utah,2025,1,59.0
NE,Nebraska,VA,Virginia,2025,1,53.0
NE,Nebraska,WA,Washington,2025,1,27.0
NE,Nebraska,WI,Wisconsin,2025,1,4.0
NE,Nebraska,WY,Wyoming,2025,1,22.0
NH,New Hampshire,FL,Florida,2025,1,141.0
NH,New Hampshire,IL,Illinois,2025,1,43.0
NH,New Hampshire,KY,Kentucky,2025,1,70.0
NH,New Hampshire,MA,Massachusetts,2025,1,122.0
NH,New Hampshire,MD,Maryland,2025,1,106.0
NH,New Hampshire,ME,Maine,2025,1,15.0
NH,New Hampshire,NC,North Carolina,2025,1,76.0
NH,New Hampshire,NJ,New Jersey,2025,1,64.0
NH,New Hampshire,NY,New York,2025,1,60.0
NH,New Hampshire,PA,Pennsylvania,2025,1,92.0
NH,New Hampshire,SC,South Carolina,2025,1,9.0
NH,New Hampshire,TN,Tennessee,2025,1,17.0
NH,New Hampshire,TX,Texas,2025,1,24.0
NH,New Hampshire,VA,Virginia,2025,1,100.0
NJ,New Jersey,AK,Alaska,2025,1,24.0
NJ,New Jersey,AR,Arkansas,2025,1,2.0
NJ,New Jersey,AZ,Arizona,2025,1,224.0
NJ,New Jersey,CA,California,2025,1,894.0
NJ,New Jersey,CO,Colorado,2025,1,327.0
NJ,New Jersey,CT,Connecticut,2025,1,2.0
NJ,New Jersey,DE,Delaware,2025,1,1.0
NJ,New Jersey,FL,Florida,2025,1,2990.0
NJ,New Jersey,GA,Georgia,2025,1,554.0
NJ,New Jersey,HI,Hawaii,2025,1,29.0
NJ,New Jersey,IA,Iowa,2025,1,2.0
NJ,New Jersey,IL,Illinois,2025,1,569.0
NJ,New Jersey,IN,Indiana,2025,1,224.0
NJ,New Jersey,KY,Kentucky,2025,1,381.0
NJ,New Jersey,LA,Louisiana,2025,1,113.0
NJ,New Jersey,MA,Massachusetts,2025,1,354.0
NJ,New Jersey,MD,Maryland,2025,1,33.0
NJ,New Jersey,ME,Maine,2025,1,119.0
NJ,New Jersey,MI,Michigan,2025,1,291.0
NJ,New Jersey,MN,Minnesota,2025,1,182.0
NJ,New Jersey,MO,Missouri,2025,1,81.0
NJ,New Jersey,MT,Montana,2025,1,35.0
NJ,New Jersey,NC,North Carolina,2025,1,716.0
NJ,New Jersey,NE,Nebraska,2025,1,3.0
NJ,New Jersey,NH,New Hampshire,2025,1,61.0
NJ,New Jersey,NV,Nevada,2025,1,274.0
NJ,New Jersey,NY,New York,2025,1,365.0
NJ,New Jersey,OH,Ohio,2025,1,360.0
NJ,New Jersey,OK,Oklahoma,2025,1,1.0
NJ,New Jersey,OR,Oregon,2025,1,36.0
NJ,New Jersey,PA,Pennsylvania,2025,1,225.0
NJ,New Jersey,PR,Puerto Rico,2025,1,252.0
NJ,New Jersey,RI,Rhode Island,2025,1,64.0
NJ,New Jersey,SC,South Carolina,2025,1,225.0
NJ,New Jersey,TN,Tennessee,2025,1,283.0
NJ,New Jersey,TX,Texas,2025,1,825.0
NJ,New Jersey,UT,Utah,2025,1,120.0
NJ,New Jersey,VA,Virginia,2025,1,694.0
NJ,New Jersey,VI,U.S. Virgin Islands,2025,1,31.0
NJ,New Jersey,VT,Vermont,2025,1,68.0
NJ,New Jersey,WA,Washington,2025,1,121.0
NJ,New Jersey,WI,Wisconsin,2025,1,95.0
NJ,New Jersey,WV,West Virginia,2025,1,8.0
NJ,New Jersey,WY,Wyoming,2025,1,58.0
NM,New Mexico,AZ,Arizona,2025,1,427.0
NM,New Mexico,CA,California,2025,1,385.0
NM,New Mexico,CO,Colorado,2025,1,431.0
NM,New Mexico,FL,Florida,2025,1,1.0
NM,New Mexico,GA,Georgia,2025,1,70.0
NM,New Mexico,IL,Illinois,2025,1,80.0
NM,New Mexico,KY,Kentucky,2025,1,31.0
NM,New Mexico,LA,Louisiana,2025,1,1.0
NM,New Mexico,MD,Maryland,2025,1,31.0
NM,New Mexico,MN,Minnesota,2025,1,5.0
NM,New Mexico,MO,Missouri,2025,1,27.0
NM,New Mexico,NM,New Mexico,2025,1,441.0
NM,New Mexico,NV,Nevada,2025,1,158.0
NM,New Mexico,OK,Oklahoma,2025,1,2.0
NM,New Mexico,OR,Oregon,2025,1,19.0
NM,New Mexico,TN,Tennessee,2025,1,18.0
NM,New Mexico,TX,Texas,2025,1,830.0
NM,New Mexico,UT,Utah,2025,1,89.0
NM,New Mexico,WA,Washington,2025,1,36.0
NV,Nevada,AK,Alaska,2025,1,2.0
NV,Nevada,AL,Alabama,2025,1,40.0
NV,Nevada,AR,Arkansas,2025,1,37.0
NV,Nevada,AZ,Arizona,2025,1,1111.0
NV,Nevada,CA,California,2025,1,6078.0
NV,Nevada,CO,Colorado,2025,1,910.0
NV,Nevada,CT,Connecticut,2025,1,13.0
NV,Nevada,FL,Florida,2025,1,511.0
NV,Nevada,GA,Georgia,2025,1,412.0
NV,Nevada,HI,Hawaii,2025,1,251.0
NV,Nevada,IA,Iowa,2025,1,59.0
NV,Nevada,ID,Idaho,2025,1,166.0
NV,Nevada,IL,Illinois,2025,1,638.0
NV,Nevada,IN,Indiana,2025,1,123.0
NV,Nevada,KS,Kansas,2025,1,39.0
NV,Nevada,KY,Kentucky,2025,1,202.0
NV,Nevada,LA,Louisiana,2025,1,74.0
NV,Nevada,MA,Massachusetts,2025,1,138.0
NV,Nevada,MD,Maryland,2025,1,152.0
NV,Nevada,MI,Michigan,2025,1,296.0
NV,Nevada,MN,Minnesota,2025,1,255.0
NV,Nevada,MO,Missouri,2025,1,303.0
NV,Nevada,MS,Mississippi,2025,1,8.0
NV,Nevada,MT,Montana,2025,1,78.0
NV,Nevada,NC,North Carolina,2025,1,243.0
NV,Nevada,ND,North Dakota,2025,1,35.0
NV,Nevada,NE,Nebraska,2025,1,102.0
NV,Nevada,NJ,New Jersey,2025,1,280.0
NV,Nevada,NM,New Mexico,2025,1,158.0
NV,Nevada,NV,Nevada,2025,1,665.0
NV,Nevada,NY,New York,2025,1,417.0
NV,Nevada,OH,Ohio,2025,1,190.0
NV,Nevada,OK,Oklahoma,2025,1,143.0
NV,Nevada,OR,Oregon,2025,1,405.0
NV,Nevada,PA,Pennsylvania,2025,1,172.0
NV,Nevada,SD,South Dakota,2025,1,27.0
NV,Nevada,TN,Tennessee,2025,1,257.0
NV,Nevada,TX,Texas,2025,1,1972.0
NV,Nevada,UT,Utah,2025,1,531.0
NV,Nevada,VA,Virginia,2025,1,139.0
NV,Nevada,WA,Washington,2025,1,754.0
NV,Nevada,WI,Wisconsin,2025,1,89.0
NY,New York,AK,Alaska,2025,1,132.0
NY,New York,AL,Alabama,2025,1,78.0
NY,New York,AR,Arkansas,2025,1,130.0
NY,New York,AZ,Arizona,2025,1,270.0
NY,New York,CA,California,2025,1,1526.0
NY,New York,CO,Colorado,2025,1,572.0
NY,New York,CT,Connecticut,2025,1,24.0
NY,New York,FL,Florida,2025,1,6286.0
NY,New York,GA,Georgia,2025,1,1532.0
NY,New York,HI,Hawaii,2025,1,59.0
NY,New York,IA,Iowa,2025,1,62.0
NY,New York,IL,Illinois,2025,1,2066.0
NY,New York,IN,Indiana,2025,1,425.0
NY,New York,KY,Kentucky,2025,1,809.0
NY,New York,LA,Louisiana,2025,1,190.0
NY,New York,MA,Massachusetts,2025,1,1375.0
NY,New York,MD,Maryland,2025,1,422.0
NY,New York,ME,Maine,2025,1,225.0
NY,New York,MI,Michigan,2025,1,1011.0
NY,New York,MN,Minnesota,2025,1,316.0
NY,New York,MO,Missouri,2025,1,452.0
NY,New York,MT,Montana,2025,1,7.0
NY,New York,NC,North Carolina,2025,1,2270.0
NY,New York,NE,Nebraska,2025,1,83.0
NY,New York,NH,New Hampshire,2025,1,59.0
NY,New York,NJ,New Jersey,2025,1,373.0
NY,New York,NV,Nevada,2025,1,422.0
NY,New York,NY,New York,2025,1,1999.0
NY,New York,OH,Ohio,2025,1,844.0
NY,New York,OK,Oklahoma,2025,1,131.0
NY,New York,OR,Oregon,2025,1,62.0
NY,New York,PA,Pennsylvania,2025,1,916.0
NY,New York,PR,Puerto Rico,2025,1,434.0
NY,New York,RI,Rhode Island,2025,1,1.0
NY,New York,SC,South Carolina,2025,1,581.0
NY,New York,TN,Tennessee,2025,1,963.0
NY,New York,TX,Texas,2025,1,1473.0
NY,New York,UT,Utah,2025,1,169.0
NY,New York,VA,Virginia,2025,1,2237.0
NY,New York,VI,U.S. Virgin Islands,2025,1,62.0
NY,New York,VT,Vermont,2025,1,142.0
NY,New York,WA,Washington,2025,1,171.0
NY,New York,WI,Wisconsin,2025,1,189.0
OH,Ohio,AL,Alabama,2025,1,1.0
OH,Ohio,AZ,Arizona,2025,1,147.0
OH,Ohio,CA,California,2025,1,174.0
OH,Ohio,CO,Colorado,2025,1,306.0
OH,Ohio,CT,Connecticut,2025,1,22.0
OH,Ohio,FL,Florida,2025,1,1344.0
OH,Ohio,GA,Georgia,2025,1,641.0
OH,Ohio,IA,Iowa,2025,1,2.0
OH,Ohio,IL,Illinois,2025,1,1122.0
OH,Ohio,IN,Indiana,2025,1,37.0
OH,Ohio,KS,Kansas,2025,1,2.0
OH,Ohio,KY,Kentucky,2025,1,65.0
OH,Ohio,LA,Louisiana,2025,1,2.0
OH,Ohio,MA,Massachusetts,2025,1,256.0
OH,Ohio,MD,Maryland,2025,1,136.0
OH,Ohio,MI,Michigan,2025,1,242.0
OH,Ohio,MN,Minnesota,2025,1,182.0
OH,Ohio,MO,Missouri,2025,1,112.0
OH,Ohio,MS,Mississippi,2025,1,7.0
OH,Ohio,NC,North Carolina,2025,1,571.0
OH,Ohio,NE,Nebraska,2025,1,1.0
OH,Ohio,NJ,New Jersey,2025,1,361.0
OH,Ohio,NV,Nevada,2025,1,191.0
OH,Ohio,NY,New York,2025,1,847.0
OH,Ohio,OH,Ohio,2025,1,14.0
OH,Ohio,OK,Oklahoma,2025,1,4.0
OH,Ohio,PA,Pennsylvania,2025,1,335.0
OH,Ohio,PR,Puerto Rico,2025,1,6.0
OH,Ohio,SC,South Carolina,2025,1,22.0
OH,Ohio,TN,Tennessee,2025,1,197.0
OH,Ohio,TX,Texas,2025,1,652.0
OH,Ohio,UT,Utah,2025,1,61.0
OH,Ohio,VA,Virginia,2025,1,691.0
OH,Ohio,WA,Washington,2025,1,29.0
OH,Ohio,WI,Wisconsin,2025,1,2.0
OK,Oklahoma,AK,Alaska,2025,1,3.0
OK,Oklahoma,AR,Arkansas,2025,1,3.0
OK,Oklahoma,AZ,Arizona,2025,1,244.0
OK,Oklahoma,CA,California,2025,1,102.0
OK,Oklahoma,CO,Colorado,2025,1,444.0
OK,Oklahoma,FL,Florida,2025,1,33.0
OK,Oklahoma,GA,Georgia,2025,1,241.0
OK,Oklahoma,ID,Idaho,2025,1,1.0
OK,Oklahoma,IL,Illinois,2025,1,309.0
OK,Oklahoma,KS,Kansas,2025,1,24.0
OK,Oklahoma,KY,Kentucky,2025,1,74.0
OK,Oklahoma,LA,Louisiana,2025,1,3.0
OK,Oklahoma,MD,Maryland,2025,1,1.0
OK,Oklahoma,MN,Minnesota,2025,1,35.0
OK,Oklahoma,MO,Missouri,2025,1,110.0
OK,Oklahoma,NC,North Carolina,2025,1,139.0
OK,Oklahoma,NJ,New Jersey,2025,1,2.0
OK,Oklahoma,NV,Nevada,2025,1,143.0
OK,Oklahoma,NY,New York,2025,1,132.0
OK,Oklahoma,OH,Ohio,2025,1,4.0
OK,Oklahoma,OK,Oklahoma,2025,1,32.0
OK,Oklahoma,OR,Oregon,2025,1,1.0
OK,Oklahoma,PA,Pennsylvania,2025,1,2.0
OK,Oklahoma,TN,Tennessee,2025,1,55.0
OK,Oklahoma,TX,Texas,2025,1,1241.0
OK,Oklahoma,UT,Utah,2025,1,119.0
OK,Oklahoma,VA,Virginia,2025,1,81.0
OK,Oklahoma,WA,Washington,2025,1,23.0
OK,Oklahoma,WI,Wisconsin,2025,1,4.0
OK,Oklahoma,WV,West Virginia,2025,1,1.0
OR,Oregon,AK,Alaska,2025,1,100.0
OR,Oregon,AR,Arkansas,2025,1,1.0
OR,Oregon,AZ,Arizona,2025,1,575.0
OR,Oregon,CA,California,2025,1,2585.0
OR,Oregon,CO,Colorado,2025,1,493.0
OR,Oregon,FL,Florida,2025,1,107.0
OR,Oregon,GA,Georgia,2025,1,79.0
OR,Oregon,HI,Hawaii,2025,1,171.0
OR,Oregon,ID,Idaho,2025,1,172.0
OR,Oregon,IL,Illinois,2025,1,161.0
OR,Oregon,IN,Indiana,2025,1,18.0
OR,Oregon,KY,Kentucky,2025,1,78.0
OR,Oregon,LA,Louisiana,2025,1,24.0
OR,Oregon,MA,Massachusetts,2025,1,22.0
OR,Oregon,MI,Michigan,2025,1,4.0
OR,Oregon,MN,Minnesota,2025,1,86.0
OR,Oregon,MO,Missouri,2025,1,17.0
OR,Oregon,MT,Montana,2025,1,99.0
OR,Oregon,NC,North Carolina,2025,1,7.0
OR,Oregon,NE,Nebraska,2025,1,2.0
OR,Oregon,NJ,New Jersey,2025,1,36.0
OR,Oregon,NM,New Mexico,2025,1,20.0
OR,Oregon,NV,Nevada,2025,1,418.0
OR,Oregon,NY,New York,2025,1,62.0
OR,Oregon,OR,Oregon,2025,1,1088.0
OR,Oregon,TN,Tennessee,2025,1,53.0
OR,Oregon,TX,Texas,2025,1,304.0
OR,Oregon,UT,Utah,2025,1,383.0
OR,Oregon,VA,Virginia,2025,1,37.0
OR,Oregon,WA,Washington,2025,1,1369.0
PA,Pennsylvania,AL,Alabama,2025,1,27.0
PA,Pennsylvania,AR,Arkansas,2025,1,20.0
PA,Pennsylvania,AZ,Arizona,2025,1,244.0
PA,Pennsylvania,CA,California,2025,1,435.0
PA,Pennsylvania,CO,Colorado,2025,1,306.0
PA,Pennsylvania,CT,Connecticut,2025,1,95.0
PA,Pennsylvania,FL,Florida,2025,1,2583.0
PA,Pennsylvania,GA,Georgia,2025,1,851.0
PA,Pennsylvania,IA,Iowa,2025,1,2.0
PA,Pennsylvania,IL,Illinois,2025,1,1203.0
PA,Pennsylvania,IN,Indiana,2025,1,188.0
PA,Pennsylvania,KS,Kansas,2025,1,1.0
PA,Pennsylvania,KY,Kentucky,2025,1,464.0
PA,Pennsylvania,LA,Louisiana,2025,1,78.0
PA,Pennsylvania,MA,Massachusetts,2025,1,576.0
PA,Pennsylvania,MD,Maryland,2025,1,152.0
PA,Pennsylvania,ME,Maine,2025,1,142.0
PA,Pennsylvania,MI,Michigan,2025,1,426.0
PA,Pennsylvania,MN,Minnesota,2025,1,213.0
PA,Pennsylvania,MO,Missouri,2025,1,139.0
PA,Pennsylvania,MS,Mississippi,2025,1,1.0
PA,Pennsylvania,NC,North Carolina,2025,1,1372.0
PA,Pennsylvania,NE,Nebraska,2025,1,1.0
PA,Pennsylvania,NH,New Hampshire,2025,1,93.0
PA,Pennsylvania,NJ,New Jersey,2025,1,233.0
PA,Pennsylvania,NV,Nevada,2025,1,169.0
PA,Pennsylvania,NY,New York,2025,1,922.0
PA,Pennsylvania,OH,Ohio,2025,1,266.0
PA,Pennsylvania,OK,Oklahoma,2025,1,2.0
PA,Pennsylvania,PA,Pennsylvania,2025,1,990.0
PA,Pennsylvania,PR,Puerto Rico,2025,1,159.0
PA,Pennsylvania,RI,Rhode Island,2025,1,92.0
PA,Pennsylvania,SC,South Carolina,2025,1,293.0
PA,Pennsylvania,TN,Tennessee,2025,1,511.0
PA,Pennsylvania,TX,Texas,2025,1,763.0
PA,Pennsylvania,UT,Utah,2025,1,81.0
PA,Pennsylvania,VA,Virginia,2025,1,1045.0
PA,Pennsylvania,VI,U.S. Virgin Islands,2025,1,31.0
PA,Pennsylvania,VT,Vermont,2025,1,80.0
PA,Pennsylvania,WA,Washington,2025,1,68.0
PA,Pennsylvania,WI,Wisconsin,2025,1,67.0
PR,Puerto Rico,CO,Colorado,2025,1,30.0
PR,Puerto Rico,CT,Connecticut,2025,1,110.0
PR,Puerto Rico,DE,Delaware,2025,1,9.0
PR,Puerto Rico,FL,Florida,2025,1,1355.0
PR,Puerto Rico,GA,Georgia,2025,1,187.0
PR,Puerto Rico,IL,Illinois,2025,1,129.0
PR,Puerto Rico,KY,Kentucky,2025,1,134.0
PR,Puerto Rico,LA,Louisiana,2025,1,10.0
PR,Puerto Rico,MA,Massachusetts,2025,1,175.0
PR,Puerto Rico,MD,Maryland,2025,1,94.0
PR,Puerto Rico,MI,Michigan,2025,1,39.0
PR,Puerto Rico,MN,Minnesota,2025,1,60.0
PR,Puerto Rico,MO,Missouri,2025,1,5.0
PR,Puerto Rico,NC,North Carolina,2025,1,148.0
PR,Puerto Rico,NJ,New Jersey,2025,1,273.0
PR,Puerto Rico,NY,New York,2025,1,434.0
PR,Puerto Rico,OH,Ohio,2025,1,6.0
PR,Puerto Rico,PA,Pennsylvania,2025,1,158.0
PR,Puerto Rico,PR,Puerto Rico,2025,1,3017.0
PR,Puerto Rico,RI,Rhode Island,2025,1,31.0
PR,Puerto Rico,SC,South Carolina,2025,1,2.0
PR,Puerto Rico,TN,Tennessee,2025,1,65.0
PR,Puerto Rico,TX,Texas,2025,1,170.0
PR,Puerto Rico,VA,Virginia,2025,1,91.0
PR,Puerto Rico,VI,U.S. Virgin Islands,2025,1,727.0
RI,Rhode Island,CO,Colorado,2025,1,9.0
RI,Rhode Island,CT,Connecticut,2025,1,5.0
RI,Rhode Island,FL,Florida,2025,1,474.0
RI,Rhode Island,GA,Georgia,2025,1,83.0
RI,Rhode Island,IL,Illinois,2025,1,96.0
RI,Rhode Island,IN,Indiana,2025,1,11.0
RI,Rhode Island,KY,Kentucky,2025,1,15.0
RI,Rhode Island,MA,Massachusetts,2025,1,47.0
RI,Rhode Island,MD,Maryland,2025,1,127.0
RI,Rhode Island,ME,Maine,2025,1,2.0
RI,Rhode Island,MI,Michigan,2025,1,62.0
RI,Rhode Island,NC,North Carolina,2025,1,126.0
RI,Rhode Island,NE,Nebraska,2025,1,1.0
RI,Rhode Island,NJ,New Jersey,2025,1,64.0
RI,Rhode Island,NY,New York,2025,1,2.0
RI,Rhode Island,OH,Ohio,2025,1,1.0
RI,Rhode Island,PA,Pennsylvania,2025,1,93.0
RI,Rhode Island,PR,Puerto Rico,2025,1,31.0
RI,Rhode Island,RI,Rhode Island,2025,1,643.0
RI,Rhode Island,SC,South Carolina,2025,1,38.0
RI,Rhode Island,TN,Tennessee,2025,1,6.0
RI,Rhode Island,VA,Virginia,2025,1,291.0
RI,Rhode Island,WI,Wisconsin,2025,1,1.0
SC,South Carolina,AK,Alaska,2025,1,11.0
SC,South Carolina,CA,California,2025,1,3.0
SC,South Carolina,CO,Colorado,2025,1,85.0
SC,South Carolina,CT,Connecticut,2025,1,52.0
SC,South Carolina,FL,Florida,2025,1,320.0
SC,South Carolina,GA,Georgia,2025,1,722.0
SC,South Carolina,IL,Illinois,2025,1,272.0
SC,South Carolina,IN,Indiana,2025,1,1.0
SC,South Carolina,KS,Kansas,2025,1,3.0
SC,South Carolina,KY,Kentucky,2025,1,64.0
